Log Age,Age(yr),Age(Myr),Mass,LogMass,#SNePuM,Coeffs
8.056546,113905842.3,113.9058423,4.60E+00,0.662757832,3.51E-02
8.106544,127803868.6,127.8038686,4.35E+00,0.638489257,3.78E-02
8.156547,143399289.7,143.3992897,4.12E+00,0.614897216,4.06E-02
8.206545,160895908.4,160.8959084,3.90E+00,0.591064607,4.37E-02
8.256547,180529009.8,180.5290098,3.70E+00,0.568201724,4.68E-02
8.306547,202556880.5,202.5568805,3.51E+00,0.545307116,5.02E-02
8.356546,227272034.7,227.2720347,3.32E+00,0.521138084,5.40E-02
8.406547,255004004.2,255.0040042,3.15E+00,0.498310554,5.79E-02
8.456547,286119198.6,286.1191986,2.99E+00,0.475671188,6.20E-02
8.506547,321031021,321.031021,2.83E+00,0.451786436,6.66E-02
8.556547,360202730,360.20273,2.69E+00,0.42975228,7.12E-02
8.606546,404153179.7,404.1531797,2.55E+00,0.40654018,7.64E-02
8.656548,453469414.3,453.4694143,2.43E+00,0.385606274,8.13E-02
8.706548,508801051.3,508.8010513,2.30E+00,0.361727836,8.74E-02
8.756548,570884169.1,570.8841691,2.19E+00,0.340444115,9.32E-02
8.806548,640542573,640.542573,2.08E+00,0.318063335,9.97E-02
8.856548,718700587.7,718.7005877,1.98E+00,0.29666519,1.06E-01
8.906549,806397179.3,806.3971793,1.89E+00,0.276461804,1.13E-01
8.956549,904792516.7,904.7925167,1.80E+00,0.255272505,1.20E-01
9.006547,1015189226,1015.189226,1.72E+00,0.235528447,1.28E-01
9.05655,1139068914,1139.068914,1.64E+00,0.214843848,1.36E-01
9.106548,1278050457,1278.050457,1.57E+00,0.195899652,1.44E-01
9.156549,1433999500,1433.9995,1.50E+00,0.176091259,1.53E-01
9.206551,1608981312,1608.981312,1.44E+00,0.158362492,1.61E-01
9.225309,1679998910,1679.99891,1.42E+00,0.152288344,1.64E-01
9.230449,1700000308,1700.000308,1.42E+00,0.152288344,1.64E-01
9.255273,1800002051,1800.002051,1.39E+00,0.1430148,1.69E-01
9.278753,1899997371,1899.997371,1.36E+00,0.133538908,1.74E-01
9.30103,2000000020,2000.00002,1.34E+00,0.127104798,1.77E-01
9.322219,2099998575,2099.998575,1.32E+00,0.120573931,1.81E-01
9.342422,2199996551,2199.996551,1.29E+00,0.11058971,1.86E-01
9.361728,2300000868,2300.000868,1.28E+00,0.10720997,1.88E-01
9.380211,2399998664,2399.998664,1.26E+00,0.100370545,1.92E-01
9.39794,2499999950,2499.99995,1.24E+00,0.093421685,1.96E-01
9.414973,2599997917,2599.997917,1.23E+00,0.089905111,1.98E-01
9.439333,2750001939,2750.001939,1.21E+00,0.08278537,2.02E-01
9.477121,2999998240,2999.99824,1.17E+00,0.068185862,2.11E-01
9.511884,3250004782,3250.004782,1.15E+00,0.06069784,2.16E-01
9.544068,3499999643,3499.999643,1.12E+00,0.049218023,2.24E-01
9.574031,3749997688,3749.997688,1.10E+00,0.041392685,2.29E-01
9.60206,4000000080,4000.00008,1.08E+00,0.033423755,2.35E-01
9.628389,4250000685,4250.000685,1.07E+00,0.029383778,2.37E-01
9.653213,4500005038,4500.005038,1.05E+00,0.021189299,2.43E-01
9.676694,4750004270,4750.00427,1.04E+00,0.017033339,2.46E-01
9.69897,4999999950,4999.99995,1.02E+00,0.008600172,2.53E-01
9.72016,5250008421,5250.008421,1.01E+00,0.004321374,2.56E-01
9.740363,5500003932,5500.003932,1.00E+00,0,2.59E-01
9.759667,5749988816,5749.988816,9.90E-01,-0.004364805,2.63E-01
9.778152,6000010356,6000.010356,9.79E-01,-0.009217308,2.67E-01
9.79588,6249999750,6249.99975,9.70E-01,-0.013228266,2.70E-01
9.812913,6499994662,6499.994662,9.61E-01,-0.017276612,2.73E-01
9.829304,6750003531,6750.003531,9.54E-01,-0.020451625,2.76E-01
9.845098,6999999355,6999.999355,9.45E-01,-0.024568191,2.79E-01
9.860338,7249999890,7249.99989,9.37E-01,-0.028260409,2.82E-01
9.875061,7499995451,7499.995451,9.31E-01,-0.031050319,2.85E-01
9.889301,7749987464,7749.987464,9.26E-01,-0.033389013,2.87E-01
9.90309,8000000240,8000.00024,9.18E-01,-0.037157319,2.90E-01
9.916454,8250000977,8250.000977,9.11E-01,-0.040481623,2.93E-01
9.929419,8500001454,8500.001454,9.07E-01,-0.042392713,2.95E-01
9.942008,8749998932,8749.998932,9.00E-01,-0.045757491,2.98E-01
9.954243,9000010166,9000.010166,8.95E-01,-0.048176965,3.00E-01
9.966142,9250005692,9250.005692,8.90E-01,-0.050609993,3.02E-01
9.977724,9500008634,9500.008634,8.86E-01,-0.052566278,3.04E-01
9.989004,9749986177,9749.986177,8.80E-01,-0.055517328,3.06E-01
10,10000000000,10000,8.74E-01,-0.058488567,3.09E-01
10.010724,10250003177,10250.00318,8.71E-01,-0.059981845,3.10E-01
10.02119,10500016947,10500.01695,8.67E-01,-0.061980903,3.12E-01
10.031408,10749988508,10749.98851,8.62E-01,-0.064492734,3.15E-01
10.041392,10999982646,10999.98265,8.58E-01,-0.066512712,3.17E-01
10.051152,11249986466,11249.98647,8.54E-01,-0.068542129,3.19E-01
10.060698,11500004227,11500.00423,8.51E-01,-0.07007044,3.20E-01
10.070038,11750003609,11750.00361,8.47E-01,-0.07211659,3.22E-01
10.079182,12000020832,12000.02083,8.44E-01,-0.073657553,3.24E-01
10.088136,12249997498,12249.9975,8.38E-01,-0.076755981,3.27E-01
10.09691,12499999626,12499.99963,8.34E-01,-0.078833949,3.29E-01
10.10551,12749994576,12749.99458,8.31E-01,-0.080398976,3.30E-01
10.113943,12999989454,12999.98945,8.28E-01,-0.081969663,3.32E-01
10.122216,13250003714,13250.00371,8.25E-01,-0.083546051,3.33E-01
10.130334,13500007196,13500.0072,8.21E-01,-0.085656843,3.35E-01
10.138303,13750009556,13750.00956,8.19E-01,-0.086716098,3.36E-01
10.146128,13999998850,13999.99885,8.14E-01,-0.089375595,3.39E-01
10.153815,14250004451,14250.00445,8.12E-01,-0.090443971,3.40E-01
10.161368,14499999925,14499.99993,8.09E-01,-0.092051478,3.42E-01
10.168792,14749999310,14749.99931,8.04E-01,-0.094743951,3.45E-01
10.176091,14999991053,14999.99105,8.04E-01,-0.094743951,3.45E-01
10.18327,15250005489,15250.00549,8.00E-01,-0.096910013,3.47E-01
10.190331,15499975082,15499.97508,7.97E-01,-0.098541679,3.49E-01
10.197281,15750016025,15750.01602,7.93E-01,-0.100726813,3.51E-01
10.20412,16000000639,16000.00064,7.92E-01,-0.101274818,3.51E-01
10.210854,16250023748,16250.02375,7.90E-01,-0.102372909,3.53E-01
10.217484,16500002119,16500.00212,7.85E-01,-0.105130343,3.56E-01
10.224015,16750007275,16750.00728,7.84E-01,-0.105683937,3.56E-01
10.230449,17000003078,17000.00308,7.80E-01,-0.107905397,3.58E-01
10.236789,17249996052,17249.99605,7.78E-01,-0.109020403,3.60E-01
10.243038,17499998038,17499.99804,7.75E-01,-0.110698297,3.62E-01
10.249198,17749985393,17749.98539,7.72E-01,-0.1123827,3.63E-01
10.255273,18000020512,18000.02051,7.69E-01,-0.11407366,3.65E-01
10.261263,18250005514,18250.00551,7.67E-01,-0.115204636,3.66E-01
10.267172,18500011569,18500.01157,7.64E-01,-0.116906641,3.68E-01
10.273002,18750031428,18750.03143,7.63E-01,-0.117475462,3.69E-01
10.278753,18999973709,18999.97371,7.59E-01,-0.119758224,3.71E-01
10.284431,19250011797,19250.0118,7.57E-01,-0.12090412,3.73E-01
10.290034,19499972550,19499.97255,7.55E-01,-0.122053048,3.74E-01
10.295568,19750040930,19750.04093,7.53E-01,-0.123205024,3.75E-01
10.30103,20000000200,20000.0002,7.51E-01,-0.124360063,3.77E-01
